student_hash,company_slug,university_slug,role_title,role_category,year,season,source
8ca9760956c7d1ac,anduril,uc-san-diego,Engineering Intern,Research,2024,Summer,synthetic
b7d91e2d4fe06c32,anduril,uc-san-diego,Software Engineer Intern,SWE,2024,Summer,synthetic
01f4d8f31befe419,anduril,caltech,Engineering Intern,Research,2024,Summer,synthetic
46e7f691b1cca62a,anduril,caltech,Software Engineer Intern,SWE,2024,Summer,synthetic
2a298f855764f5d8,anduril,mit,Engineering Intern,Research,2024,Summer,synthetic
e2c6bdc875bc7280,anduril,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
3a4d51e4e5e357f7,anduril,stanford,Engineering Intern,Research,2024,Summer,synthetic
79a267087d0be80c,anduril,northeastern,Engineering Intern,Research,2024,Summer,synthetic
050fef14a3f8417a,anduril,northeastern,Engineering Intern,Research,2024,Summer,synthetic
f4098e8cbfaa9380,blue-origin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
0ca85d6648d05958,blue-origin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
e306c02b0ad96f0e,blue-origin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
05f27f3f51f04319,blue-origin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
6e06c406d206af96,blue-origin,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
9105d61b9d089201,blue-origin,ut-austin,Engineering Intern,Research,2024,Summer,synthetic
154890f4257f2d98,blue-origin,purdue,Engineering Intern,Research,2024,Summer,synthetic
f1f8e267e7ce84c8,blue-origin,caltech,Engineering Intern,Research,2024,Summer,synthetic
a085c9bb26986a0c,blue-origin,caltech,Operations Intern,Other,2024,Summer,synthetic
4e85251c13ab302c,roblox,usc,Product Design Intern,Design,2024,Summer,synthetic
ab0372a83c63388b,roblox,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
7d765b8edd9dec04,roblox,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
87fd742a22c225a2,roblox,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
1653700e5a5491ff,roblox,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
ff9e71d846a7669c,roblox,uc-berkeley,Product Design Intern,Design,2024,Summer,synthetic
d9a670b00e09cfd3,roblox,uwaterloo,Product Manager Intern,PM,2024,Summer,synthetic
a30593e6841aa83c,riot-games,usc,Product Design Intern,Design,2024,Summer,synthetic
8167a1ba1a856b1c,riot-games,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
5ea48416633fa217,riot-games,usc,Product Manager Intern,PM,2024,Summer,synthetic
de919342eadfb768,riot-games,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
6f5d69d659bd584c,riot-games,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
a2c2ceb370cecc86,riot-games,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
3a13f07099a09bd1,riot-games,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
05f3a3fd0a239588,riot-games,ucla,Data Science Intern,Data,2024,Summer,synthetic
448dc243a3d839f3,riot-games,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
6b3a02296f0352c6,riot-games,uc-irvine,Software Engineer Intern,SWE,2024,Summer,synthetic
811add74c34371ee,riot-games,uc-irvine,Software Engineer Intern,SWE,2024,Summer,synthetic
f6cbe2ddb4fe5bb0,riot-games,uc-irvine,Software Engineer Intern,SWE,2024,Summer,synthetic
2b4d3361ee01db38,riot-games,uc-san-diego,Product Manager Intern,PM,2024,Summer,synthetic
b6534ed861be2718,riot-games,uc-san-diego,Product Design Intern,Design,2024,Summer,synthetic
7f76f01737e38862,riot-games,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
98fe6fb226797d1f,riot-games,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
e38afcf9dfeda1f2,riot-games,carnegie-mellon,Product Manager Intern,PM,2024,Summer,synthetic
98729085bb74d5e9,riot-games,u-maryland,Software Engineer Intern,SWE,2024,Summer,synthetic
69ce5600e2b6b1c7,riot-games,u-maryland,Software Engineer Intern,SWE,2024,Summer,synthetic
6ac09f8e34cff334,riot-games,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
9a36e3f4e129c1b8,tempus,stanford,Research Intern,Research,2024,Summer,synthetic
f99ea4b9fdc693db,tempus,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
10487842b8d4a9ee,tempus,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
c74a7a3b3d4e7cfb,tempus,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
c2cfd9356898a616,tempus,mit,Research Intern,Research,2024,Summer,synthetic
e12ef94b81142b4e,tempus,duke,Data Science Intern,Data,2024,Summer,synthetic
af83e6c03f559535,tempus,uiuc,Research Intern,Research,2024,Summer,synthetic
0b609c175d550679,benchling,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
597b955beca5259d,benchling,stanford,Research Intern,Research,2024,Summer,synthetic
c6e5930f1eaf1aa3,benchling,uc-berkeley,Research Intern,Research,2024,Summer,synthetic
b9c271e795d06961,benchling,mit,Research Intern,Research,2024,Summer,synthetic
3f9cf7d58808ea55,benchling,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
d87030c86500363b,benchling,harvard,Research Intern,Research,2024,Summer,synthetic
07b5df5cb641b511,benchling,yale,Data Science Intern,Data,2024,Summer,synthetic
d8b047ecfcacdaf4,benchling,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
32cf9d8846539248,mckinsey,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
cec22e46aa4c0f70,mckinsey,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
309fd764e5da448b,mckinsey,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
3045ee2882ca653c,mckinsey,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
467047f13b1be7d6,mckinsey,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
744f6f03eedbf414,mckinsey,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
dade7ac082128dff,mckinsey,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
6ca435811b839998,mckinsey,yale,Summer Associate Intern,Business,2024,Summer,synthetic
b4f3d69ee6b227e5,mckinsey,yale,Summer Associate Intern,Business,2024,Summer,synthetic
1271fc74892b6801,mckinsey,yale,Summer Associate Intern,Business,2024,Summer,synthetic
51890963e94744c6,mckinsey,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
17b5620632ce6f8c,mckinsey,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
1864eef4734dbdc0,mckinsey,upenn,Data Analyst Intern,Data,2024,Summer,synthetic
9dfd03e1d5c4f950,mckinsey,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
5ca8610e649727e7,mckinsey,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
1b3b8d7d708a0d55,mckinsey,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
c120c698487420aa,mckinsey,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
e472f199fd2cb5d8,mckinsey,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
4079bcc6fce0c7b5,mckinsey,mit,Summer Associate Intern,Business,2024,Summer,synthetic
9bf5722102099c9e,mckinsey,mit,Summer Associate Intern,Business,2024,Summer,synthetic
181c3e137b14480a,mckinsey,mit,Summer Associate Intern,Business,2024,Summer,synthetic
6a02cc63f5ebc567,mckinsey,columbia,Summer Associate Intern,Business,2024,Summer,synthetic
7447fd8b30012440,mckinsey,columbia,Data Analyst Intern,Data,2024,Summer,synthetic
d12366304736a6bc,mckinsey,columbia,Summer Associate Intern,Business,2024,Summer,synthetic
69c7008b740c6aeb,mckinsey,duke,Summer Associate Intern,Business,2024,Summer,synthetic
19c8084ced6d4078,mckinsey,duke,Summer Associate Intern,Business,2024,Summer,synthetic
799b8ca3d47e939a,mckinsey,uc-berkeley,Summer Associate Intern,Business,2024,Summer,synthetic
0c3154af988ea603,mckinsey,uc-berkeley,Summer Associate Intern,Business,2024,Summer,synthetic
971723ab650663cb,mckinsey,caltech,Summer Associate Intern,Business,2024,Summer,synthetic
f67c2f844a3fed0d,mckinsey,usc,Summer Associate Intern,Business,2024,Summer,synthetic
6ccde0192a32c690,mckinsey,usc,Summer Associate Intern,Business,2024,Summer,synthetic
829427a88e4d9905,mckinsey,uc-irvine,Summer Associate Intern,Business,2024,Summer,synthetic
c6b60c4ef989dca2,bcg,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
bc47c461a4c5dc80,bcg,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
c453597ecc747aee,bcg,harvard,Data Analyst Intern,Data,2024,Summer,synthetic
01d8a315142ada4b,bcg,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
8049fe60c2e67d9c,bcg,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
58826084f3b5b217,bcg,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
8d9f45d703842c5c,bcg,princeton,Data Analyst Intern,Data,2024,Summer,synthetic
8b618044bee864e7,bcg,yale,Summer Associate Intern,Business,2024,Summer,synthetic
a99806c64942d588,bcg,yale,Data Analyst Intern,Data,2024,Summer,synthetic
4f6e03f34199fb66,bcg,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
1a6315af25c0c50a,bcg,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
ab11fa1d572d357b,bcg,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
96661b7d0717cd51,bcg,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
1177275acd4d532e,bcg,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
8fc7881c85122fc0,bcg,mit,Summer Associate Intern,Business,2024,Summer,synthetic
79967ffc2fb6074c,bcg,mit,Summer Associate Intern,Business,2024,Summer,synthetic
a4a72bb77f3f104f,bcg,columbia,Summer Associate Intern,Business,2024,Summer,synthetic
bc117988f6b1c1fe,bcg,columbia,Data Analyst Intern,Data,2024,Summer,synthetic
401ea190e78b444c,bcg,columbia,Summer Associate Intern,Business,2024,Summer,synthetic
eef66de774a817c0,bcg,duke,Summer Associate Intern,Business,2024,Summer,synthetic
f2ae2a5124a59b2d,bain,harvard,Data Analyst Intern,Data,2024,Summer,synthetic
a1ba81ac520e2732,bain,harvard,Summer Associate Intern,Business,2024,Summer,synthetic
4cdd2568688f4b08,bain,harvard,Data Analyst Intern,Data,2024,Summer,synthetic
8c0f9450ba178a29,bain,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
006f7416b44d681b,bain,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
d241b2939d1076cd,bain,princeton,Summer Associate Intern,Business,2024,Summer,synthetic
9143dec3b47e4b27,bain,yale,Summer Associate Intern,Business,2024,Summer,synthetic
f35f3b0c434ac78a,bain,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
dbbe6a804d8b85f7,bain,upenn,Summer Associate Intern,Business,2024,Summer,synthetic
c93bc7cb48708508,bain,stanford,Summer Associate Intern,Business,2024,Summer,synthetic
242186e8c56f6dfd,bain,stanford,Data Analyst Intern,Data,2024,Summer,synthetic
88ffa319bb1ca7ac,bain,mit,Summer Associate Intern,Business,2024,Summer,synthetic
5709be5afa64a2b9,bain,columbia,Summer Associate Intern,Business,2024,Summer,synthetic
6f66244a49369263,bain,u-toronto,Summer Associate Intern,Business,2024,Summer,synthetic
